% Author: Cyriaque Brousse

@RELATION voice

% ===============================
%            header
% ===============================
@ATTRIBUTE pitchMean     NUMERIC
@ATTRIBUTE pitchMedian 	 NUMERIC
@ATTRIBUTE pitchStdDev 	 NUMERIC
@ATTRIBUTE pitchMax 	 NUMERIC
@ATTRIBUTE pitchRange 	 NUMERIC
@ATTRIBUTE pitchUpSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchUpSlopeMean 	 NUMERIC
@ATTRIBUTE pitchDownSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchDownSlopeMean 	 NUMERIC
@ATTRIBUTE pitchUpFramesRatio 	 NUMERIC
@ATTRIBUTE pitchVoicedFramesRatio 	 NUMERIC
@ATTRIBUTE pitchPeaksNum 	 NUMERIC
@ATTRIBUTE pitchPeaksMean 	 NUMERIC
@ATTRIBUTE pitchPeaksStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMean 	 NUMERIC
@ATTRIBUTE pitchPeaksDistStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksDistRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMin 	 NUMERIC
@ATTRIBUTE energyMean 	 NUMERIC
@ATTRIBUTE energyMedian 	 NUMERIC
@ATTRIBUTE energyStdDev 	 NUMERIC
@ATTRIBUTE energyMax 	 NUMERIC
@ATTRIBUTE energyRange 	 NUMERIC
@ATTRIBUTE energyUpSlopeMedian 	 NUMERIC
@ATTRIBUTE energyDownSlopeMedian 	 NUMERIC
@ATTRIBUTE energyUpFramesRatio 	 NUMERIC
@ATTRIBUTE band250.0_energyMean 	 NUMERIC
@ATTRIBUTE band250.0_energyMedian 	 NUMERIC
@ATTRIBUTE band250.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band250.0_energyMax 	 NUMERIC
@ATTRIBUTE band250.0_energyRange 	 NUMERIC
@ATTRIBUTE band250.0_energyRatio 	 NUMERIC
@ATTRIBUTE band3500.0_energyMean 	 NUMERIC
@ATTRIBUTE band3500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band3500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band3500.0_energyMax 	 NUMERIC
@ATTRIBUTE band3500.0_energyRange 	 NUMERIC
@ATTRIBUTE band3500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band8000.0_energyMean 	 NUMERIC
@ATTRIBUTE band8000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band8000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band8000.0_energyMax 	 NUMERIC
@ATTRIBUTE band8000.0_energyRange 	 NUMERIC
@ATTRIBUTE band8000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band750.0_energyMean 	 NUMERIC
@ATTRIBUTE band750.0_energyMedian 	 NUMERIC
@ATTRIBUTE band750.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band750.0_energyMax 	 NUMERIC
@ATTRIBUTE band750.0_energyRange 	 NUMERIC
@ATTRIBUTE band750.0_energyRatio 	 NUMERIC
@ATTRIBUTE band1500.0_energyMean 	 NUMERIC
@ATTRIBUTE band1500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band1500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band1500.0_energyMax 	 NUMERIC
@ATTRIBUTE band1500.0_energyRange 	 NUMERIC
@ATTRIBUTE band1500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band6000.0_energyMean 	 NUMERIC
@ATTRIBUTE band6000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band6000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band6000.0_energyMax 	 NUMERIC
@ATTRIBUTE band6000.0_energyRange 	 NUMERIC
@ATTRIBUTE band6000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band2500.0_energyMean 	 NUMERIC
@ATTRIBUTE band2500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band2500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band2500.0_energyMax 	 NUMERIC
@ATTRIBUTE band2500.0_energyRange 	 NUMERIC
@ATTRIBUTE band2500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band4500.0_energyMean 	 NUMERIC
@ATTRIBUTE band4500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band4500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band4500.0_energyMax 	 NUMERIC
@ATTRIBUTE band4500.0_energyRange 	 NUMERIC
@ATTRIBUTE band4500.0_energyRatio 	 NUMERIC
@ATTRIBUTE filename 	 STRING
@ATTRIBUTE class_coarse 	 {wanting,unfriendly,touched,sure,unsure,excited,kind,happy,angry,thinking,disbelieving,liked,fond,bothered,disgusted,romantic,sorry,sad,afraid,interested,suprised,bored,hurt,sneaky}
@ATTRIBUTE class_binary 	 {positive,negative}

% =================================================================

@DATA
189.0891,173.00027,70.08653,342.98123,204.43663,115.045616,115.045616,-19.026901,-50.500523,0.037037037,0.12962963,1,342.9812316894531,0.0,0.0,NaN,NaN,NaN,NaN,2.032529,0.9413257,3.7791986,21.997347,21.971924,0.77792394,-0.39964867,0.3888889,2.6010983,0.976084,5.2785225,31.003893,30.99354,1.2797348,0.07082373,0.005781274,0.2477748,1.6137037,1.6136581,0.034845125,0.04459703,0.0029853615,0.17116575,1.0771018,1.0770749,0.021941643,0.26024953,0.11024463,0.46125358,2.3968694,2.3961177,0.1280422,0.14840308,0.07604998,0.19985047,0.9065883,0.90619093,0.073014,0.07162905,0.0044504283,0.28898406,1.8693017,1.8692727,0.03524134,0.07966691,0.019338325,0.12333797,0.47882697,0.478698,0.03919595,0.054075133,0.0028130875,0.22453174,1.4557894,1.4557706,0.02660485,1004501P5Tbaffled,unsure,negative
184.57153,166.23816,52.273193,301.83304,198.24911,2.3195572,7.2340994,-7.282444,-13.023736,0.225,0.4375,4,232.5416259765625,61.421637356721206,147.5242919921875,0.26315947870413464,0.17427860685175472,0.3482993096113205,0.09287981688976288,2.979612,1.9914747,3.0105934,10.890798,10.890681,1.0035806,-0.9740553,0.3375,2.7023442,1.7169039,3.1526778,13.365851,13.365768,0.90694493,0.051330045,0.009070301,0.21018857,1.4248552,1.4248544,0.017227089,0.020107513,0.0019064979,0.08205699,0.47483197,0.47483182,0.006748366,0.36743832,0.09425919,0.8094767,4.5159492,4.515938,0.1233175,0.13230038,0.053542383,0.19949539,1.0197458,1.0197417,0.04440188,0.06585483,0.0047311313,0.2809554,1.627662,1.6276616,0.022101814,0.04231641,0.021952434,0.07206271,0.45288205,0.4528811,0.014201987,0.068209745,0.004178316,0.31660482,1.8961287,1.8961283,0.022892157,1004501P6Tbaffled,unsure,negative
200.65547,186.32144,86.03443,348.14783,253.35246,13.744873,22.985508,-9.710182,-25.083313,0.1574074,0.35185185,3,281.7327880859375,99.07827360410965,180.2965087890625,0.2670294865965843,0.18060886588735353,0.2554195076227188,0.13931973278522491,1.131192,0.292265,2.24067,12.07082,12.070818,0.20869124,-0.08393207,0.41666666,1.010188,0.30301687,1.8646533,12.090604,12.090602,0.8930297,0.0049571525,0.00248869,0.0071629966,0.052303754,0.052303582,0.0043822383,0.0012509259,7.2591566E-4,0.0016342275,0.009669697,0.009669651,0.0011058477,0.187325,0.0354419,0.3207426,1.7046717,1.7046715,0.16559966,0.052514028,0.026281128,0.06757512,0.32020202,0.32020184,0.04642362,0.0034279404,0.0016920449,0.005193146,0.0324712,0.032471064,0.003030379,0.013574995,0.0057277577,0.021061,0.1264772,0.12647706,0.012000611,0.0042896573,0.001469084,0.0085828,0.07124497,0.07124483,0.003792157,1004501R6Tbaffled,unsure,negative
192.4959,195.08186,30.508808,249.40681,155.85391,3.1527863,20.187643,-4.884369,-13.717239,0.1764706,0.42647058,2,235.12647247314453,20.195453476047728,28.560684204101562,0.5340589284896851,0.0,0.0,0.5340589284896851,0.97979057,0.5723204,1.1774945,4.531984,4.5319834,0.1902738,-0.3041583,0.4117647,1.1705772,0.625099,1.5292282,6.1638436,6.163843,1.1947218,0.012317406,0.0068552783,0.014896801,0.07514296,0.07514293,0.012571468,0.06961968,0.0041497205,0.20891401,1.3804657,1.3804656,0.07105567,0.4715085,0.10662594,0.8133021,3.1449924,3.144992,0.48123395,0.17743315,0.042697005,0.23460767,0.8197563,0.8197562,0.18109293,0.027969135,0.008152792,0.052036233,0.2656698,0.2656697,0.028546033,0.04282997,0.01307724,0.06814044,0.3819427,0.38194263,0.043713395,0.0075951465,0.0034710113,0.0091277,0.036646534,0.036646493,0.007751806,1004501U5Tbaffled,unsure,negative
210.0768,205.53886,61.36324,341.11545,248.56677,12.587685,19.707756,-10.652245,-29.61638,0.2247191,0.41573033,3,310.60107421875,41.85781337784698,78.2327880859375,0.13931972905993462,0.09851392253717424,0.13931972533464432,0.06965986639261246,2.4875731,1.1286352,3.022012,13.973117,13.973116,0.77935433,-0.6109978,0.40449437,2.6587825,1.0848582,3.4368181,16.90131,16.90131,1.0688258,0.066369,0.0075171436,0.15505587,0.8728231,0.872823,0.02668022,0.08560588,0.002273663,0.30928493,1.7797035,1.7797034,0.034413412,0.5764641,0.08760735,1.5040792,9.14676,9.14676,0.23173755,0.3376431,0.070211545,0.70812184,4.204222,4.204222,0.13573192,0.21362704,0.005934188,0.795384,4.4016833,4.401683,0.085877694,0.19173828,0.025887894,0.5965228,4.444568,4.444568,0.07707845,0.08047271,0.0033541801,0.24630213,1.333014,1.3330139,0.032349885,1004501U6Tbaffled,unsure,negative
161.45706,160.94926,11.871032,189.54752,45.62506,8.234497,9.726573,-3.780899,-7.2087774,0.10294118,0.25,1,189.54751586914062,0.0,0.0,NaN,NaN,NaN,NaN,1.1809412,0.41734868,2.720385,14.550305,14.548044,0.22383185,-0.24984773,0.4117647,1.438223,0.48016837,3.225107,16.840496,16.83818,1.2178617,0.02886398,0.0072202957,0.06638558,0.33068255,0.330616,0.024441503,0.049420882,0.0039562164,0.10517212,0.48609164,0.48606196,0.041848723,0.4610379,0.06801625,1.328727,6.9187784,6.918679,0.39039868,0.44584295,0.031182032,1.4671093,9.021795,9.021628,0.3775319,0.04408463,0.0057575386,0.0788952,0.37745658,0.37740707,0.03733008,0.086949944,0.010697836,0.21017599,1.1836498,1.1835397,0.073627666,0.013739511,0.002824715,0.023927629,0.11928864,0.11925454,0.011634374,1004501Z5Tbaffled,unsure,negative
197.13004,189.34793,30.713896,253.1679,160.0266,4.88208,14.700674,-2.166191,-12.459838,0.26,0.56,1,253.1678924560547,0.0,0.0,NaN,NaN,NaN,NaN,4.832382,4.6843925,3.4878392,12.381422,12.380547,0.83548903,-1.1888399,0.38,6.3607416,6.3281374,4.7174735,17.545536,17.54537,1.3162745,0.112605244,0.03943694,0.17051905,0.7279108,0.72791004,0.023302222,0.036308337,0.010564404,0.058028333,0.2752433,0.27523956,0.0075135482,1.9577621,1.1530197,1.9917113,7.6179404,7.617922,0.40513396,0.6227302,0.28596884,0.662502,1.9901676,1.9901582,0.12886609,0.059500683,0.0216344,0.077529,0.2927234,0.29271927,0.01231291,0.37675834,0.100083314,0.61002725,2.4490595,2.4490578,0.07796534,0.040179815,0.02078456,0.049889497,0.20337723,0.20337634,0.008314702,1004601P3Tdeferential,unsure,negative
207.7173,169.22696,116.22069,560.5808,406.91046,1.4126129,2.767284,-10.281761,-53.269062,0.109375,0.25,3,301.8055369059245,224.20961446139074,394.9797668457031,0.15092970430850983,0.08209493808182323,0.1160997748374939,0.09287981688976288,1.6896151,1.0220958,2.0220335,9.076871,9.076761,0.75024384,-0.2697301,0.328125,2.2393153,1.3780898,2.8706858,13.064867,13.064816,1.3253404,0.07176829,0.01655356,0.10482621,0.39515373,0.39515182,0.042476118,0.010513094,0.0038878638,0.012469562,0.045868207,0.045867514,0.006222183,0.46903658,0.23987234,0.6649291,3.0174222,3.0174146,0.27759966,0.27246702,0.07839938,0.3977035,1.3679556,1.3679513,0.16125982,0.025006054,0.007961241,0.03201438,0.12178462,0.12178357,0.014799852,0.1316767,0.039331622,0.19026619,0.89161605,0.891614,0.077932954,0.031723414,0.0067446153,0.046689384,0.15881722,0.15881589,0.018775526,1004601P5Tdeferential,unsure,negative
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.885998,8.885998,4.9618254,12.394538,7.017081,7.017081,NaN,0.037037037,10.349734,10.349734,5.926651,14.540509,8.38155,1.164724,0.35628626,0.35628626,0.23119253,0.51976407,0.32695562,0.040095244,0.07388955,0.07388955,0.044600707,0.10542702,0.063074924,0.008315279,3.996993,3.996993,2.2204869,5.5671144,3.1402428,0.44980803,3.7938533,3.7938533,2.0874822,5.269926,2.9521456,0.42694736,0.20315143,0.20315143,0.12935579,0.2946198,0.18293673,0.022861972,0.5301814,0.5301814,0.30233854,0.74396706,0.42757127,0.059664816,0.39870253,0.39870253,0.2728971,0.5916699,0.38593477,0.04486863,1004601R5Tdeferential,unsure,negative
234.16013,243.93234,41.355595,282.66388,119.42282,29.578873,36.011906,-6.909981,-14.216159,0.05357143,0.35714287,3,277.73561604817706,8.015405538812859,14.177001953125,0.1277097538113594,0.016418989723707072,0.023219957947731018,0.1160997748374939,3.332611,1.3564212,5.762854,25.300575,25.300543,1.214073,-0.5053421,0.30357143,4.335899,1.4122034,8.274015,37.28901,37.288975,1.3010516,0.013087569,0.003718492,0.018902864,0.072083294,0.0720829,0.0039271214,0.20352611,0.003134607,0.69468784,3.7795773,3.779577,0.061071064,0.87074953,0.09032155,2.1194527,9.405786,9.405778,0.26128146,0.15628326,0.039411042,0.34746483,1.4998317,1.4998286,0.04689514,0.08013516,0.0043123104,0.2125246,0.99758494,0.9975847,0.024045758,0.027075335,0.010409995,0.04725519,0.20834988,0.20834868,0.008124361,0.015328655,0.0020747457,0.039650716,0.23602092,0.23602076,0.004599593,1004601R6Tdeferential,unsure,negative
204.4738,199.34662,37.3946,297.0409,188.47513,25.187912,23.514969,-6.3052063,-17.713188,0.14666666,0.36,3,246.67693583170572,43.949553822938434,80.94659423828125,0.29024942964315414,0.18060886588735353,0.2554195076227188,0.16253967583179474,2.3979092,0.57123446,3.6015089,13.497714,13.497705,0.39565673,-0.7685737,0.38666666,3.087964,0.8367958,4.6879587,17.024162,17.024153,1.2877736,0.08175876,0.0073360186,0.22087066,1.4729501,1.4729488,0.034095854,0.024714006,0.0018878494,0.087296344,0.6626108,0.6626102,0.010306481,0.883779,0.105533965,1.5677944,7.402811,7.4028106,0.36856234,0.6033707,0.03387412,1.2955809,5.905026,5.9050236,0.2516237,0.04237134,0.004027296,0.1282295,0.9560596,0.95605844,0.01767012,0.15410185,0.014230255,0.323596,2.115726,2.1157227,0.06426509,0.04374975,0.0038719038,0.15324497,1.1321939,1.1321931,0.018244958,1004601U6Tdeferential,unsure,negative
201.5061,214.4562,48.121624,261.27765,115.59445,5.1332626,10.645751,-3.8549805,-8.592531,0.20689656,0.46551725,2,258.7098388671875,3.6314318104613332,5.1356201171875,0.5572789311408997,0.0,0.0,0.5572789311408997,3.0417068,0.31003594,5.316412,26.451063,26.451021,0.53988606,-0.07560949,0.2413793,3.8364365,0.369047,6.763067,31.64576,31.64573,1.2612776,0.022183647,0.0015169533,0.045636855,0.25000393,0.2500038,0.0072931577,0.008270488,6.018835E-4,0.015828695,0.07944753,0.079447374,0.0027190286,1.2274668,0.070316195,2.8334672,16.692688,16.692684,0.4035454,0.6641631,0.017567325,1.5663098,8.656024,8.656023,0.21835211,0.016239746,0.0010869664,0.031808197,0.16605219,0.16605201,0.005339024,0.086869285,0.006041039,0.18271902,0.9890333,0.98903304,0.028559389,0.009399319,6.038242E-4,0.018235136,0.0970933,0.0970932,0.0030901462,1004601Z6Tdeferential,unsure,negative
185.82452,173.7723,44.731796,339.47485,204.232,3.7638397,20.740814,-5.2696533,-14.716739,0.26,0.66,3,241.3395538330078,90.97729044348179,179.6677703857422,0.29024942219257355,0.04925695863440909,0.06965985894203186,0.2554194927215576,5.6440434,5.2007084,4.7304835,22.128794,22.128576,1.6786315,-1.2964773,0.4,6.6164603,4.866955,6.4117107,29.115997,29.115776,1.1722908,0.07203261,0.0123728365,0.17172839,1.0193719,1.0193585,0.012762589,0.02953773,0.004098106,0.07255091,0.3606596,0.36065435,0.005233434,1.989669,0.34940577,3.840836,21.431934,21.4319,0.35252544,0.55517626,0.27635273,0.75503314,3.809722,3.8097045,0.09836499,0.09594244,0.008981081,0.26196006,1.2815118,1.2814993,0.016998883,0.21544069,0.045732863,0.5679707,3.7613244,3.7613149,0.03817134,0.06964532,0.005120829,0.19914912,0.94618213,0.9461722,0.012339615,1004701P4Tsubservient,unsure,negative
235.83655,171.04817,124.22542,480.58295,318.77298,24.812119,110.988495,-5.407791,-36.163525,0.08196721,0.21311475,2,440.268798828125,57.012814785300655,80.6282958984375,0.18575963377952576,0.0,0.0,0.18575963377952576,1.9505326,0.9526366,2.7551854,15.520862,15.520409,0.2683584,-0.54202425,0.29508197,2.2960856,1.1071782,3.1764522,17.698011,17.697601,1.1771584,0.06778514,0.03578142,0.09120011,0.36030555,0.36030206,0.034752116,0.1501272,0.015847929,0.31124234,1.1501969,1.1501949,0.07696729,0.5453768,0.060622536,1.1989645,6.7597885,6.75965,0.27960405,0.5768935,0.0606682,1.5521569,8.439956,8.439905,0.29576206,0.2876014,0.038248986,0.60427123,2.4369226,2.43692,0.14744763,0.13626432,0.04570617,0.23712851,1.1536812,1.1536698,0.06986006,0.12214792,0.028536838,0.2351677,1.021652,1.0216503,0.06262285,1004701P5Tsubservient,unsure,negative
197.27959,199.96448,13.622069,219.54625,64.21353,4.987541,10.202463,-5.0884323,-7.279463,0.15873016,0.46031746,4,207.55018997192383,14.472468989792363,33.01527404785156,0.17801964779694876,0.026812097943388586,0.046439915895462036,0.16253967583179474,3.1518822,1.5587379,3.4940627,13.07484,13.073933,0.73008835,-1.3107297,0.3968254,4.029898,1.8386068,4.9109707,18.335844,18.33479,1.2785687,0.06346876,0.026495982,0.125004,0.8696217,0.8696178,0.020136781,0.1855424,0.010747114,0.6014036,3.3949282,3.3949265,0.058867175,0.66261774,0.15943173,0.957606,4.337071,4.3369937,0.21022922,0.20267734,0.13225171,0.23057446,1.0751462,1.0751002,0.06430359,0.21885699,0.01892858,0.6636524,3.6560674,3.656064,0.06943692,0.079592004,0.051292367,0.10095143,0.5459616,0.5459525,0.025252214,0.06943542,0.015030037,0.16262323,0.99941164,0.99940985,0.022029826,1004701P6Tsubservient,unsure,negative
182.19455,191.89827,36.844566,245.88133,148.49493,3.1776123,22.683218,-21.448654,-43.225887,0.15277778,0.2638889,5,212.54064025878907,21.933213088436233,50.66499328613281,0.08126984164118767,0.01340604467009958,0.02321995049715042,0.06965986639261246,1.0780638,0.40491945,1.7593315,9.82568,9.825679,0.37379113,-0.28254533,0.33333334,1.2119949,0.41875672,2.1643572,13.694785,13.694784,1.1242329,0.040253352,0.0028851265,0.10181394,0.48914164,0.48914155,0.037338562,0.009858441,9.737053E-4,0.027745815,0.18574019,0.18574008,0.00914458,0.23451631,0.06966155,0.5051907,3.399217,3.399217,0.2175347,0.1711104,0.025418758,0.3596796,1.558884,1.5588839,0.1587201,0.014670059,0.0019733983,0.029358836,0.10419841,0.1041983,0.013607783,0.057401028,0.0062397597,0.12700924,0.6262034,0.6262033,0.053244554,0.013839001,0.0013969922,0.029439187,0.11972187,0.119721785,0.012836902,1004701R5Tsubservient,unsure,negative
193.2843,193.05318,23.721478,224.85657,130.61292,10.001801,18.61933,-6.822731,-13.824802,0.2037037,0.4814815,3,218.2738494873047,5.7328578307784905,10.4794921875,0.18575963750481606,0.1641898708952904,0.2321995422244072,0.06965986639261246,2.9070356,0.7747305,3.972576,15.837817,15.832014,1.3160007,-0.32048988,0.33333334,3.5899765,0.7622484,5.3210955,22.35274,22.348042,1.2349269,0.0072648493,0.0018145652,0.014289807,0.074853964,0.07474435,0.0024990574,0.012389489,0.0014436706,0.05275334,0.32140717,0.32133752,0.004261898,0.42207098,0.08167447,0.6271073,2.4347532,2.4342449,0.14518948,0.08592273,0.03126956,0.11798438,0.41163197,0.41100696,0.029556822,0.018445032,0.0022099242,0.071101606,0.40628883,0.40615436,0.0063449624,0.015380286,0.006181092,0.018307867,0.06513746,0.06489393,0.0052907113,0.009748859,0.0011827359,0.034720976,0.1759404,0.17587666,0.0033535396,1004701R6Tsubservient,unsure,negative
187.56487,188.16316,14.762767,206.28378,42.478806,NaN,NaN,-9.445419,-8.495761,0.0,0.22222222,1,206.28378295898438,0.0,0.0,NaN,NaN,NaN,NaN,1.1319171,0.43560153,1.6897489,5.8300576,5.8046513,0.30614814,-0.20865634,0.18518518,1.2224134,0.57609266,1.7524785,5.985042,5.9533105,1.0799496,0.106663786,0.039221864,0.15012231,0.5164559,0.5152688,0.09423286,0.018764706,0.00677668,0.024201583,0.07995422,0.07954386,0.01657781,0.23053716,0.16999081,0.26639453,0.8392991,0.8329991,0.20366965,0.5794189,0.049650323,1.1806087,3.8530574,3.8483005,0.5118916,0.044031847,0.017491754,0.055796597,0.18060209,0.17976618,0.03890024,0.24612364,0.027781816,0.5818108,2.503432,2.5023417,0.21743964,0.054606974,0.02948679,0.061913837,0.18488184,0.18430775,0.048242908,1004701U5Tsubservient,unsure,negative
187.64711,188.93683,48.052475,318.847,219.53088,6.9179077,20.941862,-13.51358,-37.86489,0.1978022,0.30769232,4,250.73169326782227,48.81498817932223,113.47779846191406,0.19349962721268335,0.17581866429172344,0.32507937401533127,0.06965986639261246,1.0577283,0.49187684,1.3999196,5.369952,5.3699217,0.38929296,-0.18425289,0.42857143,1.1022216,0.4497103,1.5406111,6.622683,6.622665,1.042065,0.025195207,0.0046513136,0.06501717,0.47048926,0.4704892,0.023820113,0.030197755,0.0016319163,0.11799326,0.6596602,0.6596601,0.028549634,0.11227148,0.033279136,0.17098193,0.9288931,0.92889106,0.106143974,0.054492578,0.015216708,0.09801291,0.6892214,0.68922085,0.051518504,0.069945686,0.0033251867,0.27924627,1.7326533,1.7326531,0.06612822,0.02896271,0.010019338,0.063621275,0.48999932,0.48999915,0.027381996,0.036126412,0.0022061472,0.12845755,0.8422065,0.8422064,0.03415472,1004802P3Tbewildered,unsure,negative
198.67683,203.01622,45.317486,292.46054,193.74065,14.075829,41.378155,-11.8138275,-28.322037,0.17857143,0.4642857,2,281.5373077392578,15.447784299136591,21.846466064453125,0.3947392404079437,0.0,0.0,0.3947392404079437,1.9988887,0.61603636,4.3875074,26.923717,26.919983,0.51626927,-0.31408942,0.32142857,1.9662976,0.4248975,4.798267,29.608118,29.604244,0.9836954,0.014820936,0.0019380711,0.048346538,0.27124456,0.2712345,0.007414588,0.0032559356,4.944765E-4,0.0097240405,0.05337801,0.053372163,0.0016288728,0.22396648,0.02602316,0.43834266,1.8594885,1.8590788,0.1120455,0.054937344,0.019900765,0.09302098,0.42004898,0.4199243,0.027483944,0.010040085,0.0012851125,0.032643747,0.17891034,0.17889306,0.005022833,0.013195206,0.0052016196,0.019988425,0.0864151,0.08639244,0.006601271,0.018456323,0.0011907275,0.07073293,0.3690533,0.36904237,0.009233292,1004802P6Tbewildered,unsure,negative
184.97673,186.62837,39.260796,242.5108,134.26382,6.2072296,14.476692,-12.084106,-17.98608,0.097222224,0.22222222,2,232.80770111083984,13.722258603621782,19.406204223632812,0.09287981688976288,0.0,0.0,0.09287981688976288,0.70275056,0.20762292,1.024568,4.5185685,4.5185604,0.09647855,-0.14657867,0.2361111,0.7296761,0.1792644,1.1793114,5.897232,5.8972287,1.0383146,0.0065400316,0.0025577017,0.00816591,0.036039226,0.036039084,0.009306334,0.003091922,0.002079783,0.004057716,0.019637924,0.0196378,0.0043997434,0.12199973,0.029712006,0.2091949,0.82230633,0.82230586,0.17360318,0.052338134,0.014189433,0.083749786,0.45021427,0.4502139,0.074476115,0.0055608805,0.0035503814,0.0061928285,0.02711316,0.027112925,0.007913021,0.018015295,0.0047879536,0.023776742,0.084613755,0.084613554,0.025635405,0.00408339,0.0015250345,0.005165908,0.01930073,0.019300548,0.005810582,1004802R5Tbewildered,unsure,negative
184.8165,206.90717,46.746834,227.92043,138.66925,11.640015,19.14808,-18.47461,-27.733849,0.15555556,0.2888889,2,217.5519790649414,14.66319744904592,20.736892700195312,0.20897959172725677,0.0,0.0,0.20897959172725677,4.2041583,1.7975221,4.616531,14.857426,14.857339,2.9720154,-0.7401978,0.37777779,4.287769,1.5171949,5.451107,19.210367,19.21033,1.0198876,0.092659675,0.030792356,0.15318918,0.72690016,0.72690004,0.022040006,0.02636436,0.00806002,0.061337024,0.3087129,0.30871263,0.0062710196,0.59370774,0.15567413,1.1035277,4.957878,4.9578767,0.14121917,0.3713238,0.19819966,0.46320722,2.0190134,2.019013,0.08832298,0.08192161,0.022395656,0.20113471,1.0140562,1.0140558,0.019485852,0.16289945,0.065290876,0.265073,1.3676414,1.3676413,0.03874722,0.107595466,0.023549156,0.26484793,1.3363925,1.3363923,0.025592629,1004802U5Tbewildered,unsure,negative
206.46022,189.87276,34.62173,281.0933,122.62692,4.276085,8.182647,-1.8584061,-6.2158365,0.23703703,0.43703705,7,224.89266095842635,43.08052256064939,92.35797119140625,0.205109603703022,0.06302268298729609,0.16253969073295593,0.1160997748374939,1.9503715,1.0809507,2.9923368,17.842993,17.842993,0.2534788,-0.30495024,0.4,2.047133,0.92153394,3.4118884,20.131495,20.131493,1.0496118,0.012936342,0.0020693843,0.028375793,0.16108549,0.16108535,0.006632758,0.0029499636,6.7127455E-4,0.0053334427,0.030063616,0.030063502,0.0015125136,0.31521013,0.090274304,0.53499335,3.0649307,3.0649304,0.16161543,0.16101931,0.031445384,0.33041272,1.9530268,1.9530267,0.082558274,0.0067122336,0.0014768332,0.012610527,0.06931396,0.06931378,0.0034415154,0.039680634,0.006700632,0.09643187,0.74924827,0.74924815,0.020345166,0.005507622,9.463172E-4,0.013217684,0.09571699,0.09571687,0.0028238834,1004802U6Tbewildered,unsure,negative
183.51709,188.74512,13.269599,209.49648,42.179276,1.793808,4.9497833,-1.0302124,-7.348984,0.11764706,0.25490198,2,202.2988739013672,10.178945400978296,14.39520263671875,0.27863946557044983,0.0,0.0,0.27863946557044983,1.2783047,0.49021667,1.944015,8.396989,8.396963,0.17402458,-0.33807477,0.33333334,1.4871502,0.5866666,2.4914474,12.283109,12.283083,1.1633769,0.010690407,0.006548273,0.0107841175,0.03780155,0.037792005,0.008362956,0.0018635916,0.0014925867,0.0017124355,0.005965423,0.0059640375,0.0014578619,0.21380143,0.10831855,0.37182093,2.2092924,2.209291,0.16725388,0.12182478,0.04009722,0.16343442,0.606158,0.6061537,0.09530183,0.004542811,0.0037871334,0.0040186523,0.0136683965,0.01366408,0.0035537777,0.024503468,0.01283343,0.030210853,0.12091555,0.12090735,0.019168722,0.005044614,0.0028949587,0.0049805804,0.018526599,0.01852281,0.0039463313,1004802Z6Tbewildered,unsure,negative
