% Author: Cyriaque Brousse

@RELATION voice

% ===============================
%            header
% ===============================
@ATTRIBUTE pitchMean     NUMERIC
@ATTRIBUTE pitchMedian 	 NUMERIC
@ATTRIBUTE pitchStdDev 	 NUMERIC
@ATTRIBUTE pitchMax 	 NUMERIC
@ATTRIBUTE pitchRange 	 NUMERIC
@ATTRIBUTE pitchUpSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchDownSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchUpFramesRatio 	 NUMERIC
@ATTRIBUTE pitchVoicedFramesRatio 	 NUMERIC
@ATTRIBUTE pitchPeaksNum 	 NUMERIC
@ATTRIBUTE pitchPeaksMean 	 NUMERIC
@ATTRIBUTE pitchPeaksStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMean 	 NUMERIC
@ATTRIBUTE pitchPeaksDistStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksDistRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMin 	 NUMERIC
@ATTRIBUTE energyMean 	 NUMERIC
@ATTRIBUTE energyMedian 	 NUMERIC
@ATTRIBUTE energyStdDev 	 NUMERIC
@ATTRIBUTE energyMax 	 NUMERIC
@ATTRIBUTE energyRange 	 NUMERIC
@ATTRIBUTE energyUpSlopeMedian 	 NUMERIC
@ATTRIBUTE energyDownSlopeMedian 	 NUMERIC
@ATTRIBUTE energyUpFramesRatio 	 NUMERIC
@ATTRIBUTE band250.0_energyMean 	 NUMERIC
@ATTRIBUTE band250.0_energyMedian 	 NUMERIC
@ATTRIBUTE band250.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band250.0_energyMax 	 NUMERIC
@ATTRIBUTE band250.0_energyRange 	 NUMERIC
@ATTRIBUTE band250.0_energyRatio 	 NUMERIC
@ATTRIBUTE band3500.0_energyMean 	 NUMERIC
@ATTRIBUTE band3500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band3500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band3500.0_energyMax 	 NUMERIC
@ATTRIBUTE band3500.0_energyRange 	 NUMERIC
@ATTRIBUTE band3500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band8000.0_energyMean 	 NUMERIC
@ATTRIBUTE band8000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band8000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band8000.0_energyMax 	 NUMERIC
@ATTRIBUTE band8000.0_energyRange 	 NUMERIC
@ATTRIBUTE band8000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band750.0_energyMean 	 NUMERIC
@ATTRIBUTE band750.0_energyMedian 	 NUMERIC
@ATTRIBUTE band750.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band750.0_energyMax 	 NUMERIC
@ATTRIBUTE band750.0_energyRange 	 NUMERIC
@ATTRIBUTE band750.0_energyRatio 	 NUMERIC
@ATTRIBUTE band1500.0_energyMean 	 NUMERIC
@ATTRIBUTE band1500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band1500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band1500.0_energyMax 	 NUMERIC
@ATTRIBUTE band1500.0_energyRange 	 NUMERIC
@ATTRIBUTE band1500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band6000.0_energyMean 	 NUMERIC
@ATTRIBUTE band6000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band6000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band6000.0_energyMax 	 NUMERIC
@ATTRIBUTE band6000.0_energyRange 	 NUMERIC
@ATTRIBUTE band6000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band2500.0_energyMean 	 NUMERIC
@ATTRIBUTE band2500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band2500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band2500.0_energyMax 	 NUMERIC
@ATTRIBUTE band2500.0_energyRange 	 NUMERIC
@ATTRIBUTE band2500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band4500.0_energyMean 	 NUMERIC
@ATTRIBUTE band4500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band4500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band4500.0_energyMax 	 NUMERIC
@ATTRIBUTE band4500.0_energyRange 	 NUMERIC
@ATTRIBUTE band4500.0_energyRatio 	 NUMERIC
@ATTRIBUTE filename 	 STRING
@ATTRIBUTE class 	 {wanting,unfriendly,touched,sure,unsure,excited,kind,happy,angry,thinking,disbelieving,liked,fond,bothered,disgusted,romantic,sorry,sad,afraid,interested,suprised,bored,hurt,sneaky}

% =================================================================

@DATA
305.9436,255.50507,36.102562,390.13898,134.63391,2.94635,-32.477905,0.1764706,0.627451,5,341.6144165039062,45.1697350412162,114.03680419921875,0.17995464988052845,0.12770975234382081,0.27863945811986923,0.06965986639261246,3.5891058,0.008560183,4.116031,19.166025,19.157465,0.009099119,-9.511869,0.3529412,4.7039814,0.009955394,5.5157228,24.442541,24.432587,1.3106277,0.024080036,1.1917895E-5,0.03977867,0.22210775,0.22209583,0.006709202,0.06915222,5.778857E-6,0.20168331,0.88776296,0.8877572,0.019267255,1.0952681,0.0014158076,1.5599548,5.8689075,5.8674917,0.30516464,0.5501091,2.546676E-4,1.0626148,6.1283555,6.128101,0.1532719,0.071736515,9.423874E-6,0.23362428,1.468273,1.4682636,0.019987294,0.09125584,3.9753013E-5,0.18450056,1.0720286,1.0719889,0.025425788,0.015539349,5.0085146E-6,0.03221018,0.18836884,0.18836384,0.004329588,0602001R6Tvulnerable,afraid
144.32744,103.175125,49.41279,335.30298,232.12785,0.93564606,-176.85452,0.3243243,0.5945946,3,208.19025675455728,115.38503672679703,225.2447052001953,0.15092970803380013,0.11493291226088131,0.16253968328237534,0.06965986639261246,5.3404193,0.0726892,5.2349634,26.71268,26.639992,0.035909653,-14.74124,0.45945945,6.7852483,0.061824273,6.545607,33.135693,33.073868,1.270546,0.042185597,6.863174E-4,0.04913993,0.18877076,0.18808444,0.007899304,0.014934846,2.4875064E-4,0.018417243,0.06708255,0.066833794,0.0027965682,2.54835,0.0040245093,3.9853637,18.094765,18.09074,0.47718164,0.74911124,0.0038244145,1.2435483,6.021876,6.0180516,0.14027199,0.033266615,5.298692E-4,0.040859953,0.15813616,0.15760629,0.006229214,0.13024554,0.002923572,0.1640692,0.749376,0.74645245,0.024388636,0.020956777,3.2008073E-4,0.027015802,0.11538727,0.115067184,0.003924182,0602001U5Tvulnerable,afraid
238.72517,157.71625,76.61763,372.82135,215.1051,0.8190155,-182.75327,0.1509434,0.509434,3,331.9137776692708,67.78570510650196,119.15261840820312,0.2670294716954231,0.14777088643993938,0.20897959172725677,0.16253967583179474,4.2997036,1.8271757E-4,3.6839898,11.980152,11.979969,0.15551202,-7.5197196,0.35849056,5.4933715,2.725989E-4,5.136918,17.280907,17.280634,1.2776163,0.0823824,4.901932E-7,0.17590566,1.0356652,1.0356647,0.01916002,0.10041049,2.3331147E-7,0.27848148,1.3595653,1.359565,0.023352887,0.9601766,4.6540754E-5,1.5162832,6.273735,6.2736883,0.22331227,0.45714858,1.046288E-5,0.74339837,3.9557238,3.9557133,0.106320955,0.13032588,3.966364E-7,0.34203213,1.5946624,1.5946621,0.030310435,0.17889096,1.8005514E-6,0.29612383,1.3664927,1.366491,0.041605417,0.08057287,2.2033136E-7,0.20686573,1.2161337,1.2161335,0.01873917,0602001U6Tvulnerable,afraid
219.95674,138.02846,61.570503,439.71646,301.688,0.058181763,-286.1878,0.28,0.62,1,439.7164611816406,0.0,0.0,NaN,NaN,NaN,NaN,5.553487,0.0020225493,5.415374,26.974977,26.972956,0.00802809,-16.450064,0.44,6.803191,0.0013379673,7.805214,42.053566,42.052227,1.2250305,0.04514435,1.9249674E-6,0.06498361,0.27312225,0.2731203,0.00812901,0.016755613,9.245493E-7,0.014439885,0.05584532,0.055844396,0.0030171338,1.4244515,1.803842E-4,1.7568713,5.452972,5.4527917,0.2564968,0.50047064,4.1642536E-5,0.67918736,2.7669075,2.7668657,0.090118274,0.024615664,1.6064428E-6,0.02806732,0.12020852,0.12020691,0.00443247,0.18796852,6.4994615E-6,0.3094263,1.416715,1.4167085,0.033846937,0.016814658,8.481647E-7,0.0209272,0.08760976,0.08760891,0.003027766,0602102P3Twatchful,afraid
199.77011,88.72355,72.70721,324.9181,236.19455,138.0165,-203.95651,0.025,0.275,2,287.6576461791992,52.694226151514314,74.52088928222656,0.16253967583179474,0.0,0.0,0.16253967583179474,3.4046812,1.15555675E-4,3.9109201,15.807345,15.80723,2.8463583E-5,-10.556412,0.4,4.3487635,7.7602635E-5,5.2933345,20.773067,20.77299,1.2772895,0.11167391,3.8760916E-7,0.21452004,0.7831265,0.78312606,0.03280011,0.012945348,2.2684385E-7,0.016670402,0.06110006,0.06109983,0.0038022203,0.808519,1.4792443E-5,1.0778387,4.288734,4.288719,0.23747274,0.3875381,7.674269E-6,0.44564033,1.6835072,1.6834996,0.113825075,0.027230326,3.3380283E-7,0.037461918,0.14343397,0.14343365,0.007997908,0.20554075,1.2740443E-6,0.29318476,1.0246949,1.0246936,0.060370043,0.025161622,2.3018788E-7,0.041584015,0.15705277,0.15705255,0.007390302,0602102P5Twatchful,afraid
191.59476,148.06866,20.83567,247.51137,99.4427,0.062423706,-53.241104,0.114754096,0.26229507,3,220.40619913736978,23.49290595432518,41.60591125488281,0.29024942219257355,0.04925695863440909,0.06965985894203186,0.2554194927215576,1.833761,6.571186E-5,2.9730613,21.806307,21.806242,1.7749495E-5,-11.676544,0.40163934,1.9902129,6.573076E-5,3.8589225,30.115036,30.114971,1.0853175,0.07598624,5.624918E-7,0.2203154,1.855282,1.8552814,0.041437373,0.106981136,4.6785692E-7,0.30277982,2.54716,2.5471594,0.058339737,0.20033617,1.6062226E-5,0.48605907,3.6218712,3.6218553,0.109248795,0.10423887,4.971862E-6,0.13797392,0.78635746,0.7863525,0.056844305,0.23884752,6.7894706E-7,0.75853825,6.6356444,6.635644,0.13025008,0.073270455,1.2454901E-6,0.16545801,1.2633017,1.2633005,0.039956383,0.07952494,3.4290602E-7,0.23348355,2.1096985,2.1096983,0.043367125,0602102P6Twatchful,afraid
115.45658,86.47059,29.582409,224.45203,137.98145,0.46897888,-112.435524,0.083333336,0.35416666,1,224.4520263671875,0.0,0.0,NaN,NaN,NaN,NaN,1.6951363,3.160991E-4,2.2282379,9.667241,9.666925,6.005611E-4,-6.216148,0.35416666,2.2764444,3.946982E-4,3.2050314,14.332073,14.331678,1.3429271,0.013459213,1.1750467E-6,0.017494446,0.062457003,0.06245583,0.0079399,0.06227038,4.1017213E-7,0.27737874,1.6647422,1.6647419,0.036734734,0.31903127,4.5938294E-5,0.47053766,2.246713,2.246667,0.1882039,0.09412886,1.9869598E-5,0.15715516,0.8002869,0.80026704,0.055528786,0.02998694,8.350633E-7,0.103515305,0.5276134,0.52761257,0.017689988,0.032284796,3.7939917E-6,0.05154655,0.21727884,0.21727504,0.019045547,0.009158276,6.4557867E-7,0.013896206,0.060765255,0.06076461,0.005402678,0602102R5Twatchful,afraid
211.11803,151.67986,41.676117,413.1154,261.43555,0.10366821,-193.19722,0.2682927,0.5487805,4,268.4825859069824,103.71398003889293,242.1985626220703,0.2708994746208191,0.17734533545338171,0.3482993245124817,0.1160997748374939,3.0332797,1.8148318E-6,3.389126,13.188052,13.18805,4.8137247E-7,-7.0912957,0.5,3.8659086,1.7656399E-6,4.429406,15.467164,15.467162,1.2744979,0.028655533,1.652077E-7,0.049389824,0.28014016,0.28013998,0.009447047,0.006555551,3.632156E-7,0.009026337,0.042888336,0.042887975,0.002161209,0.94134223,7.9249794E-8,1.4896656,7.183593,7.183593,0.3103381,0.38063824,1.543946E-7,0.593313,3.3204713,3.320471,0.12548736,0.013607925,3.4936156E-7,0.01918906,0.09513138,0.09513103,0.0044862083,0.14181815,1.4568717E-7,0.30633786,1.7223151,1.722315,0.046754062,0.00987609,1.401621E-7,0.014667621,0.07993915,0.07993901,0.0032559114,0602102U6Twatchful,afraid
213.1904,183.44475,18.40388,251.679,68.23425,0.8984375,-20.426956,0.2835821,0.58208954,1,251.6790008544922,0.0,0.0,NaN,NaN,NaN,NaN,4.9327655,2.6761112E-4,4.0380964,14.478861,14.478593,0.044236396,-8.010274,0.43283582,5.6966968,1.1260391E-4,5.140391,18.229248,18.229136,1.1548687,0.028785966,2.0234674E-7,0.031405546,0.11793307,0.11793287,0.005835665,0.32343808,1.3358601E-7,0.82966393,3.3508587,3.3508584,0.06556932,1.979752,1.33112935E-5,2.9303682,9.852873,9.8528595,0.40134728,0.6583622,3.0762726E-6,1.0160506,3.7382522,3.738249,0.13346717,0.09277298,2.1976533E-7,0.19445434,0.8110256,0.8110254,0.018807499,0.097816154,5.1753307E-7,0.13057949,0.49736893,0.49736843,0.01982988,0.017224357,9.9695974E-8,0.021480808,0.081597224,0.08159713,0.0034918257,0602102Z6Twatchful,afraid
165.9101,91.67127,57.09381,353.72766,262.0564,0.0259552,-215.34756,0.14414415,0.27027026,4,271.4982795715332,94.14226835361558,199.0319366455078,0.16253968824942908,0.106407203548219,0.20897959917783737,0.06965986639261246,2.5831406,0.00792258,2.9149508,14.497703,14.48978,0.01944244,-7.8200574,0.43243244,3.3399847,0.0065509416,4.0241985,19.98581,19.979258,1.2929938,0.055754248,2.1239668E-5,0.10927387,0.5504615,0.55044025,0.0215839,0.08587015,9.52547E-6,0.26891655,1.8405317,1.8405222,0.03324254,0.86233944,5.518801E-4,1.1735768,6.554569,6.554017,0.33383372,0.3211044,4.6716584E-4,0.3963574,1.7823154,1.7818482,0.12430775,0.14721201,1.8689898E-5,0.42420676,2.3541784,2.3541598,0.056989547,0.10710347,7.437179E-5,0.25353834,1.7920672,1.7919928,0.0414625,0.07460523,9.414101E-6,0.19539815,1.0417498,1.0417404,0.028881596,0602201P5Tintimidated,afraid
223.09482,161.41809,27.104841,277.33865,115.92056,1.4873047,-31.810333,0.2413793,0.5344828,1,277.3386535644531,0.0,0.0,NaN,NaN,NaN,NaN,5.071896,2.201734E-4,4.783981,19.173862,19.173643,0.002406668,-7.5289974,0.27586207,6.527178,3.1782556E-4,6.8670144,27.92655,27.926231,1.2869306,0.033065394,7.7209995E-7,0.056847204,0.30807367,0.3080729,0.006519336,0.031249575,9.961091E-7,0.14739189,0.95010734,0.9501063,0.00616132,1.0143721,1.7133805E-5,1.2634021,4.510267,4.5102496,0.1999986,0.27093917,5.190017E-6,0.29335383,1.2164143,1.2164091,0.0534197,0.06802678,1.11863E-6,0.2988659,1.9271145,1.9271134,0.013412495,0.08222798,1.8349796E-6,0.10573014,0.51707935,0.5170775,0.016212475,0.04031357,6.5737095E-7,0.13770777,0.8803405,0.88033986,0.007948422,0602201P6Tintimidated,afraid
133.88747,99.410614,76.54608,535.0895,435.67886,0.19563293,-413.29352,0.14285715,0.34065935,3,269.01475016276044,231.57830515058836,422.17051696777344,0.3250793591141701,0.22986582452176263,0.32507936656475067,0.16253967583179474,1.560241,3.0203475E-6,2.583488,12.181216,12.181213,6.3841753E-7,-4.6211166,0.32967034,2.0004272,3.1942702E-6,3.5328195,17.124125,17.12412,1.2821271,0.04057875,1.05066874E-7,0.09019644,0.452729,0.45272887,0.026008,0.0060598496,1.5025994E-7,0.013340726,0.088486865,0.088486716,0.003883919,0.28532195,4.303491E-7,0.6170778,3.1623073,3.1623068,0.18287043,0.104618914,3.3737464E-7,0.18013033,0.9420393,0.94203895,0.06705305,0.01148209,1.6297463E-7,0.022661697,0.12157093,0.121570766,0.0073591773,0.052214302,1.5428053E-7,0.09033298,0.40617386,0.4061737,0.03346554,0.015544629,9.127509E-8,0.04013531,0.22907862,0.22907853,0.009962967,0602201R5Tintimidated,afraid
228.0506,185.05008,30.58075,324.32117,139.27109,0.14863586,-106.06781,0.26984128,0.53968257,2,284.3604507446289,56.512986879440255,79.92143249511719,0.6965986490249634,0.0,0.0,0.6965986490249634,3.2679784,0.042967536,3.2132344,19.110718,19.06775,0.043269873,-14.133593,0.42857143,3.6306074,0.04061923,3.5500982,18.50297,18.46235,1.1109643,0.47591856,6.25028E-5,2.0957944,14.794216,14.794153,0.14563088,0.1346565,4.4654003E-5,0.31882334,1.6700221,1.6699774,0.041204832,0.34768915,0.0022433263,0.38310853,1.6286442,1.626401,0.106392734,0.17261231,5.349499E-4,0.28106207,1.9154885,1.9149536,0.052819293,0.2305728,1.1921081E-4,0.62181216,3.6334429,3.6333237,0.07055518,0.17111993,1.2499736E-4,0.54165566,3.7222579,3.722133,0.052362625,0.29493475,7.3841096E-5,0.97793293,5.972198,5.972124,0.0902499,0602201R6Tintimidated,afraid
196.56854,155.54901,22.960154,240.93352,85.38451,0.14181519,-15.200165,0.4390244,0.73170733,2,211.6217803955078,41.45305608773947,58.62347412109375,0.3482993245124817,0.0,0.0,0.3482993245124817,5.299185,0.80007195,3.9709637,14.408853,13.608781,0.06330335,-6.4286957,0.24390244,6.0990844,0.83972293,4.5627317,16.819809,15.980086,1.1509477,0.036054634,6.6592835E-4,0.060386304,0.29083967,0.29017374,0.0068038073,0.011464372,2.459463E-4,0.017887294,0.08289054,0.0826446,0.0021634218,1.2160352,0.061982583,1.7304457,8.283062,8.22108,0.22947592,0.8064186,0.014231657,2.0680175,10.557213,10.542981,0.15217786,0.020575074,4.8718948E-4,0.03491115,0.16909987,0.16861267,0.0038826868,0.14832287,0.0023598839,0.27439672,1.3423197,1.3399599,0.02798975,0.013377308,2.7021146E-4,0.020958498,0.10354034,0.10327013,0.0025244087,0602201U6Tintimidated,afraid
157.19621,128.46342,70.36058,410.4843,282.02087,1.8804932,-262.71375,0.125,0.234375,2,277.78755950927734,187.66154983395444,265.3935089111328,0.06965986639261246,0.0,0.0,0.06965986639261246,1.1978741,2.688527E-6,2.1222758,8.409495,8.4094925,6.810026E-7,-2.4342277,0.3125,1.6012651,2.634896E-6,2.7823186,10.720687,10.720684,1.3367558,0.015518477,9.977555E-8,0.023619464,0.08075384,0.08075374,0.0129550155,0.008664429,2.6906048E-7,0.01486267,0.0657946,0.065794334,0.007233172,0.537423,3.8851385E-7,1.1878396,5.1168623,5.116862,0.44864735,0.2555547,2.113376E-7,0.60252494,2.600847,2.6008468,0.21334021,0.012276694,2.8633843E-7,0.018485576,0.06337083,0.06337055,0.010248736,0.043816842,1.0294323E-7,0.09050693,0.38890857,0.38890848,0.036578838,0.0066084163,1.4575983E-7,0.009843606,0.032433067,0.03243292,0.005516787,0602201Z5Tintimidated,afraid
280.57104,171.78467,100.93719,410.68948,238.90482,0.08457947,-61.86084,0.2987013,0.4935065,5,278.07265625,117.57793335309114,228.57472229003906,0.20897959172725677,0.09479507041796748,0.20897959172725677,0.13931973278522491,1.9474844,1.9050157E-6,3.5110302,20.167326,20.167324,6.3148973E-6,-13.128153,0.36363637,2.470036,1.8725653E-6,4.5362473,26.423193,26.423191,1.2683214,0.03514229,1.374838E-7,0.0562238,0.2358414,0.23584126,0.018044967,0.035715554,1.44225E-7,0.108946405,0.7360912,0.7360911,0.018339328,1.2028396,1.5759952E-7,2.8331928,17.658504,17.658504,0.61763763,0.39788184,1.7563737E-7,0.84655815,3.929297,3.9292967,0.20430553,0.025873123,1.824736E-7,0.04177693,0.20753394,0.20753376,0.013285407,0.108188316,1.3272977E-7,0.21853115,1.1222388,1.1222386,0.055552855,0.0151923215,7.8529816E-8,0.02139608,0.097238004,0.09723792,0.0078009977,0700608P4Tfriendly,kind
277.60562,174.66498,53.095272,331.57892,156.91394,6.5819397,-48.447662,0.023255814,0.39534885,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.5539804,0.008522232,4.235187,13.206681,13.198159,0.18633312,-7.6566825,0.30232558,5.916828,0.007246326,5.765957,17.25802,17.250774,1.2992651,0.18467417,3.5067674E-4,0.22021759,0.67061734,0.6702667,0.040552255,0.07957808,1.306248E-4,0.16316706,0.7931023,0.7929717,0.017474402,1.0232878,7.206642E-4,1.4270499,5.6024756,5.601755,0.22470184,0.29053885,0.0010251335,0.33906844,1.1364514,1.1354263,0.06379888,0.15623523,2.58202E-4,0.28791842,1.3243929,1.3241347,0.0343074,0.24811515,7.4411405E-4,0.32148013,1.3196176,1.3188735,0.05448314,0.09261477,1.6608559E-4,0.12743495,0.46390024,0.46373415,0.020337103,0700608P6Tfriendly,kind
342.8344,276.24316,61.87333,532.3689,256.12573,2.2506714,-136.2962,0.22580644,0.516129,4,371.7077865600586,107.13791168342763,216.6015625,0.22445956617593765,0.16309160634210693,0.32507937401533127,0.06965986639261246,3.7771099,1.980437E-4,7.7568088,44.65169,44.651493,0.0014008214,-20.16787,0.4516129,4.395829,1.8655216E-4,9.053657,52.600075,52.599888,1.1638076,0.06550229,6.8563263E-6,0.133513,0.63252664,0.6325198,0.017341908,0.026883658,9.022808E-6,0.055678714,0.265456,0.26544696,0.007117521,1.9107623,1.5168568E-5,4.713457,29.097324,29.09731,0.50587946,1.6027131,1.3373185E-5,3.211348,15.928247,15.928234,0.4243226,0.073333755,1.8970988E-5,0.17769241,0.87481177,0.8747928,0.01941531,0.19890143,5.60205E-6,0.38479927,1.90765,1.9076444,0.05265969,0.055496026,1.5390184E-5,0.15877005,0.8900659,0.89005053,0.014692722,0700608R2Tfriendly,kind
197.13509,197.13509,0.0,197.13509,0.0,NaN,NaN,0.0,0.029411765,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8531258,0.015506541,2.0485554,5.299467,5.2839603,0.01216769,-4.677557,0.11764706,2.0321088,0.01848226,2.41831,6.650867,6.632385,1.0965843,0.054796256,1.9840269E-5,0.06698581,0.18101335,0.18099351,0.029569637,0.574353,8.00047E-6,1.2641392,3.4036381,3.40363,0.3099374,0.26270494,9.641581E-4,0.53900737,1.4735922,1.472628,0.14176314,0.14854594,3.207744E-4,0.29521,0.8147351,0.8144143,0.080159664,0.16536754,1.6221486E-5,0.32265338,0.8850271,0.8850109,0.08923709,0.09443374,6.288482E-5,0.18985787,0.5225127,0.5224498,0.050959162,0.04538032,1.13118485E-5,0.05816684,0.15435328,0.15434197,0.024488527,0700608R5Tfriendly,kind
404.68298,237.7895,107.655136,530.0825,292.29303,2.3717651,-115.18088,0.25,0.55,4,482.7555618286133,63.10749280565144,139.06521606445312,0.20897959172725677,0.09287981688976288,0.18575963377952576,0.1160997748374939,3.35512,1.8492311E-6,5.042478,34.389828,34.389828,2.3786832E-5,-30.044996,0.38333333,4.6053348,1.794905E-6,7.453194,53.02571,53.02571,1.3726289,0.15743087,1.3349887E-7,0.50934863,3.2236423,3.223642,0.046922576,0.10028022,2.4484123E-7,0.35477254,2.3187177,2.3187175,0.029888714,0.9459051,1.1419937E-7,1.6722776,10.961345,10.961345,0.28192884,0.6053659,1.8245863E-7,1.0957371,4.847716,4.847716,0.18043047,0.116822824,3.619293E-7,0.3095975,1.4813899,1.4813895,0.034819268,0.2184428,2.0006003E-7,0.5384488,2.9277403,2.92774,0.0651073,0.09835694,1.6862829E-7,0.3228077,1.8202822,1.8202821,0.029315477,0700608U1Tfriendly,kind
290.06146,127.14756,92.15937,393.95865,266.8111,5.3571777,-206.74585,0.2777778,0.4722222,3,360.1552327473958,29.285479357457188,51.502685546875,0.17414965480566025,0.016418989723707072,0.023219957947731018,0.16253967583179474,5.7347608,1.4690451E-4,5.9682994,20.089075,20.088928,0.75704765,-14.06093,0.33333334,7.6923027,2.3283208E-4,8.325756,27.05483,27.054598,1.3413467,0.10040064,4.202108E-6,0.11029786,0.37513542,0.37513122,0.017507382,0.06664559,1.0085035E-6,0.10312388,0.4530297,0.45302868,0.011621338,2.4932382,6.950929E-5,4.20951,18.848005,18.847937,0.4347589,0.92198664,3.815716E-5,0.99632686,3.1709135,3.1708753,0.1607716,0.13070963,1.7483943E-6,0.2120823,0.9721004,0.97209865,0.022792516,0.40935153,2.428742E-5,0.5040491,1.6696054,1.669581,0.07138075,0.059803415,1.2369235E-6,0.08206659,0.33940172,0.33940047,0.010428232,0700608U5Tfriendly,kind
159.15108,144.78412,11.490075,199.91315,55.12903,0.039794922,-24.333908,0.25,0.6388889,2,186.35287475585938,19.177120878465214,27.12054443359375,0.06965986639261246,0.0,0.0,0.06965986639261246,4.7491703,0.007558374,4.101189,23.3276,23.320042,0.0040159225,-13.331075,0.4861111,6.1420894,0.004285807,5.9264445,34.583668,34.579384,1.2932973,0.029322442,1.5190403E-5,0.0479521,0.31918353,0.31916833,0.006174224,0.06265009,2.1308995E-5,0.28702703,1.7167102,1.7166889,0.013191797,1.1805474,2.2383356E-4,1.396665,6.8995748,6.899351,0.24857971,0.4091456,8.11982E-5,0.58830565,3.120859,3.1207776,0.08615096,0.06380929,3.0427691E-5,0.23751625,1.4969512,1.4969208,0.013435882,0.102999814,2.5638994E-5,0.18834332,1.2960798,1.2960541,0.02168796,0.020044548,1.4824286E-5,0.042764913,0.2372425,0.23722768,0.004220642,0700803P3Tcalming,kind
172.37537,139.89415,19.954369,204.33524,64.441086,0.1230011,-11.064957,0.25333333,0.68,4,181.3494110107422,25.31529038678598,47.08308410644531,0.17801964779694876,0.07093812865346281,0.13931971788406372,0.1160997748374939,3.45911,0.0084214285,2.3704486,11.224837,11.216415,0.11772013,-4.840806,0.37333333,3.1937292,0.005291908,2.7059228,12.890979,12.885687,0.9232806,0.012110908,6.350029E-5,0.019504441,0.10177668,0.10171318,0.0035011629,0.0060960157,4.9673745E-5,0.014688152,0.11116108,0.11111141,0.0017623076,0.3228199,3.4142952E-4,0.28492332,1.1832398,1.1828984,0.09332455,0.13354912,1.3917821E-4,0.18461286,0.87637687,0.8762377,0.038607944,0.013329528,7.716283E-5,0.033771813,0.26046118,0.26038402,0.0038534561,0.028970977,7.699835E-5,0.046906732,0.2575111,0.2574341,0.008375269,0.007116155,3.1512347E-5,0.010232759,0.052832108,0.052800596,0.0020572213,0700803P6Tcalming,kind
274.26334,88.1462,99.08404,450.73193,362.58572,1.823761,-202.54187,0.203125,0.453125,5,316.58257446289065,102.1997207467166,235.2392120361328,0.13931972533464432,0.02681208934019916,0.04643990099430084,0.1160997748374939,1.7773302,1.7427898E-4,3.9242315,25.306587,25.306414,0.07099619,-12.91502,0.359375,2.3332117,1.683457E-4,5.2793365,33.43898,33.438812,1.3127621,0.027492885,2.2333686E-6,0.047046468,0.2217033,0.22170107,0.015468642,0.021872262,9.3230915E-7,0.099506736,0.7603608,0.7603598,0.012306246,0.3392639,2.3240387E-5,0.5862679,3.1227262,3.122703,0.190884,0.27896076,6.3981006E-6,0.7192351,4.773817,4.773811,0.15695494,0.025635537,1.6619233E-6,0.0844182,0.64732647,0.6473248,0.014423621,0.07292307,4.496248E-6,0.12509777,0.58822614,0.58822167,0.041029558,0.013757926,1.0454277E-6,0.024928726,0.13827866,0.13827762,0.0077407826,0700803U1Tcalming,kind
